Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Illinois,US,2020-09-18 05:10:31,40.3495,-88.9861,270294,8624,,261670.0,17.0,2133.032024363349,,,,84000017.0,USA,38850.24101902955,,4923033.0,3.190599865331824
Indiana,US,2020-09-18 05:10:31,39.8494,-86.2583,108646,3459,85334.0,19834.0,18.0,1613.8215349203583,,,,84000018.0,USA,18859.30924112837,,1269650.0,3.201222318355025
Iowa,US,2020-09-18 05:10:31,42.0115,-93.2105,77204,1250,55834.0,20120.0,19.0,2446.982158874447,,,,84000019.0,USA,22232.08993778268,,701438.0,1.6190870939329567
Kansas,US,2020-09-18 05:10:31,38.5266,-96.7265,51106,586,1920.0,48662.0,20.0,1756.2130275006402,,,,84000020.0,USA,15934.636637176767,,464226.0,1.1375185677429442
Kentucky,US,2020-09-18 05:10:31,37.6681,-84.6701,59370,1093,11109.0,47168.0,21.0,1328.8797098623825,,,,84000021.0,USA,23248.903847707745,,1038685.0,1.840997136600977
Louisiana,US,2020-09-18 05:10:31,31.1695,-91.8678,159304,5313,145570.0,8421.0,22.0,3426.7812254102887,,,,84000022.0,USA,45693.3561693635,,2124190.0,3.3351328278009342
Maine,US,2020-09-18 05:10:31,44.6939,-69.3819,4962,138,4317.0,507.0,23.0,369.1382014146578,,,,84000023.0,USA,26140.073143224432,,351378.0,2.7811366384522365
Maryland,US,2020-09-18 05:10:31,39.0639,-76.8021,118519,3861,7311.0,107347.0,24.0,1960.3915523150413,,,,84000024.0,USA,24717.517301610405,,1494342.0,3.2577055155713435
Massachusetts,US,2020-09-18 05:10:31,42.2302,-71.5301,126128,9260,109397.0,7471.0,25.0,1829.9302880245389,,,,84000025.0,USA,46420.91559481367,,3199563.0,7.341748065457313
Michigan,US,2020-09-18 05:10:31,43.3266,-84.5361,126722,6955,85513.0,34254.0,26.0,1268.887699102931,,,,84000026.0,USA,32560.1037443512,,3251731.0,5.488391913006423
Minnesota,US,2020-09-18 05:10:31,45.6945,-93.9002,86722,1994,79878.0,4850.0,27.0,1537.7244472689,,,,84000027.0,USA,22404.759743188923,,1263546.0,2.299301215377874
Mississippi,US,2020-09-18 05:10:31,32.7416,-89.6787,91935,2780,78971.0,10184.0,28.0,3089.059049126909,,,,84000028.0,USA,21283.611808414164,,633432.0,3.0238755642573567
Missouri,US,2020-09-18 05:10:31,38.4561,-92.2884,112179,1811,,107775.0,29.0,1785.0637107270345,,,,84000029.0,USA,19203.174359031174,,1178581.0,1.6265505627207757
Montana,US,2020-09-18 05:10:31,46.9219,-110.4544,9647,143,7401.0,2103.0,30.0,902.619627275262,,,,84000030.0,USA,27629.591926480523,,295299.0,1.4823261117445838
Nebraska,US,2020-09-18 05:10:31,41.1254,-98.2681,39921,442,29966.0,9513.0,31.0,2063.7321599166253,,,,84000031.0,USA,21342.49858354597,,412851.0,1.1071866937200971
Nevada,US,2020-09-18 05:10:31,38.3135,-117.0554,74595,1506,1997.0,71092.0,32.0,2421.792922176669,,,,84000032.0,USA,21186.686648338597,,652583.0,2.018902071184396
New Hampshire,US,2020-09-18 05:10:31,43.4525,-71.5639,7781,438,7104.0,239.0,33.0,572.2539569070193,,,,84000033.0,USA,17320.59239058888,,235510.0,5.629096517157178
New Jersey,US,2020-09-18 05:10:31,40.2989,-74.521,202762,16057,34546.0,147758.0,34.0,2233.24427871955,,,,84000034.0,USA,36768.16190601642,,3265818.0,8.09483719077843
New Mexico,US,2020-09-18 05:10:31,34.8405,-106.2485,27199,836,14842.0,11521.0,35.0,1297.1491714393496,,,,84000035.0,USA,39936.49458301082,,837400.0,3.0736424133240194
New York,US,2020-09-18 05:10:31,42.1657,-74.9481,449922,33070,75962.0,338230.0,36.0,2299.126622627086,,,,84000036.0,USA,49460.97015348501,,9621920.0,7.393876519802711
North Carolina,US,2020-09-18 05:10:31,35.6301,-79.8064,189576,3180,167257.0,19139.0,37.0,1807.5370105731424,,,,84000037.0,USA,25878.6542899542,,2714175.0,1.677427522471199
North Dakota,US,2020-09-18 05:10:31,47.5289,-99.784,16723,182,13828.0,2713.0,38.0,2194.4408722649864,,,,84000038.0,USA,70942.39051415764,,540625.0,1.088321473419841
Northern Mariana Islands,US,2020-09-18 05:10:31,15.0979,145.6739,62,2,29.0,31.0,69.0,112.43290294501668,,,,580.0,MNP,26073.552879733063,,14378.0,3.2258064516129035
Ohio,US,2020-09-18 05:10:31,40.3888,-82.7649,141585,4202,119690.0,17315.0,39.0,1211.2566408021148,,,,84000039.0,USA,23255.2805605222,,2718333.0,3.2348059469576578
Oklahoma,US,2020-09-18 05:10:31,35.5653,-96.9289,73318,930,62144.0,10244.0,40.0,1852.881913969044,,,,84000040.0,USA,26278.610583701524,,1039837.0,1.2684470389263212
Oregon,US,2020-09-18 05:10:31,44.572,-122.0709,30060,521,5376.0,24163.0,41.0,712.7044668740608,,,,84000041.0,USA,14828.425764811793,,625424.0,1.7332002661343984
Pennsylvania,US,2020-09-18 05:10:31,40.5908,-77.2098,152775,7893,121296.0,23586.0,42.0,1193.3692491065256,,,,84000042.0,USA,14600.840541262767,,2700820.0,5.166421207658321
Puerto Rico,US,2020-09-18 05:10:31,18.2208,-66.5901,38867,588,,38279.0,72.0,1324.977636932878,,,,630.0,PRI,11755.57576716229,,344839.0,1.512851519283711
Rhode Island,US,2020-09-18 05:10:31,41.6809,-71.5118,23488,1105,2236.0,20167.0,44.0,2217.1856430433068,,,,84000044.0,USA,62861.10211721973,,665926.0,4.619380108991826
South Carolina,US,2020-09-18 05:10:31,33.8569,-80.945,135446,3158,51431.0,80857.0,45.0,2630.676320339409,,,,84000045.0,USA,21123.46888951299,,1087587.0,2.331556487456256
South Dakota,US,2020-09-18 05:10:31,44.2998,-99.4388,17686,193,14878.0,2615.0,46.0,1999.1883878420956,,,,84000046.0,USA,19388.600579432303,,171523.0,1.0912586226393757
Tennessee,US,2020-09-18 05:10:31,35.7478,-86.6923,178140,2164,161707.0,14269.0,47.0,2608.514587562127,,,,84000047.0,USA,37557.67534990324,,2564879.0,1.2147748961490965
Texas,US,2020-09-18 05:10:31,31.0545,-97.5635,705749,15121,594817.0,91707.0,48.0,2418.791827708218,,,,84000048.0,USA,18434.25967984901,,5345176.0,2.1139231482141585
Utah,US,2020-09-18 05:10:31,40.15,-111.8624,60658,437,50108.0,10113.0,49.0,1892.03975847469,,,,84000049.0,USA,22931.616696163837,,735178.0,0.7204325892709947
Vermont,US,2020-09-18 05:10:31,44.0459,-72.7107,1705,58,1533.0,114.0,50.0,273.24199625313906,,,,84000050.0,USA,24550.91355777105,,153195.0,3.4017595307917885
Virgin Islands,US,2020-09-18 05:10:31,18.3358,-64.8963,1238,19,1172.0,47.0,78.0,1154.1186560763697,,,,850.0,VIR,17506.61893574971,,18779.0,1.5347334410339255
Virginia,US,2020-09-18 05:10:31,37.7693,-78.17,137460,2920,16671.0,117778.0,51.0,1609.3573220327903,,,,84000051.0,USA,21422.388023505075,,1828512.0,2.124236534247672
Washington,US,2020-09-18 05:10:31,47.4009,-121.4905,82610,2013,,79167.0,53.0,1066.305199560913,,,,84000053.0,USA,22207.101268527345,,1691047.0,2.5012931352988987
West Virginia,US,2020-09-18 05:10:31,38.4912,-80.9545,13434,297,9804.0,3333.0,54.0,749.6036876439265,,,,84000054.0,USA,27803.690210680263,,498283.0,2.210808396605628
Wisconsin,US,2020-09-18 05:10:31,44.2685,-89.6165,94746,1231,81902.0,11613.0,55.0,1611.336427342929,,,,84000055.0,USA,24135.9197888718,,1405298.0,1.3110350781824578
Wyoming,US,2020-09-18 05:10:31,42.756,-107.3025,4652,49,4000.0,603.0,56.0,803.7887963729289,,,,84000056.0,USA,15801.395745033771,,91452.0,1.0533104041272572
Alabama,US,2020-09-19 04:30:26,32.3182,-86.9023,142768,2428,61232.0,79203.0,1.0,2913.677538171617,,,,84000001.0,USA,21190.5118815627,,1039010.0,1.6995303192569104
Alaska,US,2020-09-19 04:30:26,61.3707,-152.4044,6644,45,2422.0,4177.0,2.0,908.2148056510536,,,,84000002.0,USA,57179.39429563457,,418293.0,0.6773028296207104
American Samoa,US,2020-09-19 04:30:26,-14.271,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,2823.457522330656,,1571.0,
Arizona,US,2020-09-19 04:30:26,33.7298,-111.4312,212942,5451,33526.0,173965.0,4.0,2925.543059305644,,,,84000004.0,USA,18716.471597947824,,2010969.0,2.559851978473012
Arkansas,US,2020-09-19 04:30:26,34.9697,-92.3731,74082,1173,64145.0,8764.0,5.0,2454.8313939540144,,,,84000005.0,USA,28710.777770855893,,866435.0,1.5833805782781245
California,US,2020-09-19 04:30:26,36.1162,-119.6816,781897,14893,,764598.0,6.0,1972.7844722884863,,,,84000006.0,USA,33349.64474157782,,13177186.0,1.9106057670967336
Colorado,US,2020-09-19 04:30:26,39.0598,-105.3111,63750,2009,6241.0,55480.0,8.0,1106.6664629182517,,,,84000008.0,USA,20263.30083546112,,1166910.0,3.1523615251843715
Connecticut,US,2020-09-19 04:30:26,41.5978,-72.7554,55527,4492,9204.0,41831.0,9.0,1557.4342261927302,,,,84000009.0,USA,39888.73826987841,,1422148.0,8.089758135681741
Delaware,US,2020-09-19 04:30:26,39.3185,-75.5071,19366,634,10201.0,8545.0,10.0,1988.777568281432,,,,84000010.0,USA,27587.58795765709,,268638.0,3.201487142414541
Diamond Princess,US,2020-09-19 04:30:26,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-09-19 04:30:26,38.8974,-77.0268,14852,619,11802.0,2431.0,11.0,2104.430895403323,,,,84000011.0,USA,49184.34174189407,,347118.0,4.1677888499865325
Florida,US,2020-09-19 04:30:26,27.7663,-81.6868,677660,13225,,664435.0,12.0,3155.174122860337,,,,84000012.0,USA,23458.06264412308,,5038261.0,1.951568633237907
Georgia,US,2020-09-19 04:30:26,33.0406,-83.6431,302854,6536,,296318.0,13.0,2852.4247362095307,,,,84000013.0,USA,25448.284390666173,,2701952.0,2.158135603293996
Grand Princess,US,2020-09-19 04:30:26,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-09-19 04:30:26,13.4443,144.7937,2074,31,1450.0,593.0,66.0,1262.8707475537208,,,,316.0,GUM,27798.37909260849,,45653.0,1.4946962391513985
Hawaii,US,2020-09-19 04:30:26,21.0943,-157.4983,11217,120,4248.0,6849.0,15.0,792.2326311983003,,,,84000015.0,USA,19022.12911901641,,269329.0,1.0698047606311851
Idaho,US,2020-09-19 04:30:26,44.2405,-114.4788,36959,438,19691.0,16830.0,16.0,2068.1396591618104,,,,84000016.0,USA,15809.273865248326,,282522.0,1.1850969993776888
Illinois,US,2020-09-19 04:30:26,40.3495,-88.9861,272517,8647,,263870.0,17.0,2150.574885803706,,,,84000017.0,USA,39339.68132914756,,4985054.0,3.173013059735723
Indiana,US,2020-09-19 04:30:26,39.8494,-86.2583,109683,3471,86260.0,19928.0,18.0,1629.2250742288684,,,,84000018.0,USA,19034.40752595838,,1281438.0,3.1864555127047947
Iowa,US,2020-09-19 04:30:26,42.0115,-93.2105,78839,1264,56546.0,21029.0,19.0,2498.8035130757794,,,,84000019.0,USA,22441.0551905346,,708031.0,1.6032674184096702
Kansas,US,2020-09-19 04:30:26,38.5266,-96.7265,52067,596,1950.0,49581.0,20.0,1789.199516426997,,,,84000020.0,USA,16295.840407178905,,474749.0,1.139568345323741
Kentucky,US,2020-09-19 04:30:26,37.6681,-84.6701,60128,1101,11168.0,47859.0,21.0,1345.8460366280165,,,,84000021.0,USA,23395.44545896712,,1045232.0,1.8310936668440656
Louisiana,US,2020-09-19 04:30:26,31.1695,-91.8678,160283,5342,145570.0,9371.0,22.0,3447.840450663118,,,,84000022.0,USA,46183.71990671129,,2146986.0,3.3328550126962933
Maine,US,2020-09-19 04:30:26,44.6939,-69.3819,5002,138,4335.0,529.0,23.0,372.1139225062713,,,,84000023.0,USA,27110.604577254184,,364424.0,2.7588964414234307
Maryland,US,2020-09-19 04:30:26,39.0639,-76.8021,119062,3869,7351.0,107842.0,24.0,1969.3731722486136,,,,84000024.0,USA,24891.608553545677,,1504867.0,3.249567452251768
Massachusetts,US,2020-09-19 04:30:26,42.2302,-71.5301,126582,9269,109397.0,7916.0,25.0,1836.517154943567,,,,84000025.0,USA,47368.46686900245,,3264873.0,7.322526109557441
Michigan,US,2020-09-19 04:30:26,43.3266,-84.5361,127500,6954,85513.0,35033.0,26.0,1276.6779378136684,,,,84000026.0,USA,32893.53196906694,,3285030.0,5.454117647058824
Minnesota,US,2020-09-19 04:30:26,45.6945,-93.9002,87807,2002,80221.0,5584.0,27.0,1556.9632912218383,,,,84000027.0,USA,31769.448786729343,,1791680.0,2.280000455544547
Mississippi,US,2020-09-19 04:30:26,32.7416,-89.6787,92432,2792,78971.0,10669.0,28.0,3105.758481850203,,,,84000028.0,USA,21283.611808414164,,633432.0,3.0205989267786046
Missouri,US,2020-09-19 04:30:26,38.4561,-92.2884,114111,1839,,109580.0,29.0,1814.9296415371389,,,,84000029.0,USA,19395.42101349295,,1190380.0,1.6249214471676092
Montana,US,2020-09-19 04:30:26,46.9219,-110.4544,9871,146,7500.0,2225.0,30.0,923.5781425141612,,,,84000030.0,USA,27934.238915845952,,298555.0,1.4790801337250532
Nebraska,US,2020-09-19 04:30:26,41.1254,-98.2681,40387,442,30254.0,9691.0,31.0,2087.822217443269,,,,84000031.0,USA,21535.01226214945,,416575.0,1.094411568078837
Nevada,US,2020-09-19 04:30:26,38.3135,-117.0554,75096,1524,2012.0,71560.0,32.0,2438.0583321104514,,,,84000032.0,USA,21317.134586689765,,656601.0,2.0294023649728348
New Hampshire,US,2020-09-19 04:30:26,43.4525,-71.5639,7861,438,7117.0,306.0,33.0,578.1375601138773,,,,84000033.0,USA,28915.4092303438,,393166.0,5.571810202264342
New Jersey,US,2020-09-19 04:30:26,40.2989,-74.521,203302,16061,34572.0,148215.0,34.0,2238.7271607565253,,,,84000034.0,USA,37061.98583907799,,3291916.0,8.077023656260058
New Mexico,US,2020-09-19 04:30:26,34.8405,-106.2485,27350,841,15106.0,11403.0,35.0,1304.3505216686722,,,,84000035.0,USA,40306.911054740274,,845167.0,3.0749542961608776
New York,US,2020-09-19 04:30:26,42.1657,-74.9481,450753,33085,76036.0,338931.0,36.0,2303.187575786253,,,,84000036.0,USA,49922.207044766765,,9711647.0,7.384187549659416
North Carolina,US,2020-09-19 04:30:26,35.6301,-79.8064,190973,3207,167257.0,20509.0,37.0,1820.8568886366656,,,,84000037.0,USA,26210.88847114497,,2749020.0,1.6792949788713587
North Dakota,US,2020-09-19 04:30:26,47.5289,-99.784,17230,184,14060.0,2986.0,38.0,2260.970892132136,,,,84000038.0,USA,72215.12160427893,,550324.0,1.0679048171793384
Northern Mariana Islands,US,2020-09-19 04:30:26,15.0979,145.6739,62,2,29.0,31.0,69.0,112.43290294501668,,,,580.0,MNP,26073.552879733063,,14378.0,3.2258064516129035
Ohio,US,2020-09-19 04:30:26,40.3888,-82.7649,142596,4227,120858.0,17130.0,39.0,1219.905724136161,,,,84000039.0,USA,23552.75427535054,,2753105.0,3.2315071951527385
Oklahoma,US,2020-09-19 04:30:26,35.5653,-96.9289,74567,939,63135.0,10493.0,40.0,1884.446461700124,,,,84000040.0,USA,26642.01986822749,,1054217.0,1.2592701865436453
Oregon,US,2020-09-19 04:30:26,44.572,-122.0709,30342,521,5376.0,24445.0,41.0,719.3905167628993,,,,84000041.0,USA,14923.21593309398,,629422.0,1.7170918199195837
Pennsylvania,US,2020-09-19 04:30:26,40.5908,-77.2098,153522,7921,121920.0,23681.0,42.0,1199.2042798974444,,,,84000042.0,USA,14696.841248652849,,2731276.0,5.159521110980837
Puerto Rico,US,2020-09-19 04:30:26,18.2208,-66.5901,39684,599,,39085.0,72.0,1352.8292007112543,,,,630.0,PRI,11783.427330940667,,345656.0,1.509424453180123
Rhode Island,US,2020-09-19 04:30:26,41.6809,-71.5118,23620,1107,2244.0,20288.0,44.0,2229.6459847020988,,,,84000044.0,USA,63727.85103472754,,675108.0,4.606265876375953
South Carolina,US,2020-09-19 04:30:26,33.8569,-80.945,136318,3177,51431.0,81710.0,45.0,2647.6125883084587,,,,84000045.0,USA,21586.0504195805,,1111404.0,2.3305799674291
South Dakota,US,2020-09-19 04:30:26,44.2998,-99.4388,18075,195,15068.0,2812.0,46.0,2043.1601328873608,,,,84000046.0,USA,19635.1362502388,,173704.0,1.0788381742738589
Tennessee,US,2020-09-19 04:30:26,35.7478,-86.6923,180497,2196,163181.0,15120.0,47.0,2643.0282783833013,,,,84000047.0,USA,38120.891340592585,,2603342.0,1.2166407197903566
Texas,US,2020-09-19 04:30:26,31.0545,-97.5635,709198,15232,600662.0,88950.0,48.0,2429.8727119207038,,,,84000048.0,USA,18777.842963281582,,5444801.0,2.122024574097704
Utah,US,2020-09-19 04:30:26,40.15,-111.8624,61775,437,50492.0,10846.0,49.0,1926.8811381808496,,,,84000049.0,USA,23198.588378263223,,743737.0,0.707405908539053
Vermont,US,2020-09-19 04:30:26,44.0459,-72.7107,1706,58,1536.0,112.0,50.0,273.40225548847815,,,,84000050.0,USA,24695.787906517584,,154099.0,3.3997655334114887
Virgin Islands,US,2020-09-19 04:30:26,18.3358,-64.8963,1257,19,1174.0,64.0,78.0,1171.831301040385,,,,850.0,VIR,17669.76171831301,,18954.0,1.511535401750199
Virginia,US,2020-09-19 04:30:26,37.7693,-78.17,138702,2949,16762.0,118896.0,51.0,1623.8614195574985,,,,84000051.0,USA,21458.83571930424,,1831623.0,2.1261859240287158
Washington,US,2020-09-19 04:30:26,47.4009,-121.4905,83239,2021,,79565.0,53.0,1071.6105925585562,,,,84000053.0,USA,22386.00069626717,,1704670.0,2.496262346511115
West Virginia,US,2020-09-19 04:30:26,38.4912,-80.9545,13685,300,10011.0,3374.0,54.0,763.6092351799266,,,,84000054.0,USA,28074.315332391816,,503133.0,2.1921812203142133
Wisconsin,US,2020-09-19 04:30:26,44.2685,-89.6165,97279,1238,83184.0,12857.0,55.0,1670.7617467196708,,,,84000055.0,USA,24361.15205427833,,1418412.0,1.272628213694631
Wyoming,US,2020-09-19 04:30:26,42.756,-107.3025,4747,49,4044.0,654.0,56.0,820.2032279411637,,,,84000056.0,USA,15949.125629147884,,92307.0,1.0322308826627344
Alabama,US,2020-09-20 04:30:31,32.3182,-86.9023,143578,2437,61232.0,80495.0,1.0,2940.2113116270343,,,,84000001.0,USA,21382.468742256307,,1048422.0,1.6904358924558145
Alaska,US,2020-09-20 04:30:31,61.3707,-152.4044,6729,45,2438.0,4246.0,2.0,919.8340498533923,,,,84000002.0,USA,57802.32248187056,,422850.0,0.6687472135532768
American Samoa,US,2020-09-20 04:30:31,-14.271,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,2823.457522330656,,1571.0,
Arizona,US,2020-09-20 04:30:31,33.7298,-111.4312,213551,5467,33668.0,174416.0,4.0,2925.543059305644,,,,84000004.0,USA,18865.398943247827,,2026942.0,2.559851978473012
Arkansas,US,2020-09-20 04:30:31,34.9697,-92.3731,75160,1181,66003.0,7976.0,5.0,2490.552733046944,,,,84000005.0,USA,28710.777770855893,,866435.0,1.57131452900479
California,US,2020-09-20 04:30:31,36.1162,-119.6816,785648,15018,,768295.0,6.0,1982.4574284266416,,,,84000006.0,USA,33771.539505636014,,13343886.0,1.917241256049625
Colorado,US,2020-09-20 04:30:31,39.0598,-105.3111,64356,2013,6254.0,56069.0,8.0,1117.1896054967615,,,,84000008.0,USA,20522.36810300038,,1181829.0,3.1288858492912213
Connecticut,US,2020-09-20 04:30:31,41.5978,-72.7554,55527,4492,9204.0,41831.0,9.0,1557.4342261927302,,,,84000009.0,USA,39888.73826987841,,1422148.0,8.089758135681741
Delaware,US,2020-09-20 04:30:31,39.3185,-75.5071,19449,635,10257.0,8571.0,10.0,1997.301194129173,,,,84000010.0,USA,27697.7789279538,,269711.0,3.192966219342897
Diamond Princess,US,2020-09-20 04:30:31,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-09-20 04:30:31,38.8974,-77.0268,14902,619,11823.0,2460.0,11.0,2111.515567149227,,,,84000011.0,USA,49716.96736375113,,350877.0,4.153804858408267
Florida,US,2020-09-20 04:30:31,27.7663,-81.6868,681233,13287,,667946.0,12.0,3171.809953720916,,,,84000012.0,USA,23599.106367677377,,5068554.0,1.9504339924812804
Georgia,US,2020-09-20 04:30:31,33.0406,-83.6431,305021,6599,,298422.0,13.0,2872.834585190776,,,,84000013.0,USA,25763.21014995824,,2735389.0,2.163457598001449
Grand Princess,US,2020-09-20 04:30:31,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-09-20 04:30:31,13.4443,144.7937,2074,31,1450.0,593.0,66.0,1262.8707475537208,,,,316.0,GUM,27984.09537901345,,45958.0,1.4946962391513985
Hawaii,US,2020-09-20 04:30:31,21.0943,-157.4983,11326,120,4394.0,6812.0,15.0,799.9310672151155,,,,84000015.0,USA,19757.435700402293,,279740.0,1.0595090941197245
Idaho,US,2020-09-20 04:30:31,44.2405,-114.4788,37247,441,19915.0,16891.0,16.0,2084.255469163125,,,,84000016.0,USA,15955.603181753322,,285137.0,1.1839879721856794
Illinois,US,2020-09-20 04:30:31,40.3495,-88.9861,275041,8672,,266369.0,17.0,2170.493096453935,,,,84000017.0,USA,39925.911200923685,,5059340.0,3.152984464134438
Indiana,US,2020-09-20 04:30:31,39.8494,-86.2583,110759,3481,86260.0,20996.0,18.0,1645.2079173300808,,,,84000018.0,USA,19200.430051369392,,1292615.0,3.1627226681353213
Iowa,US,2020-09-20 04:30:31,42.0115,-93.2105,79804,1265,57269.0,21270.0,19.0,2529.389205310817,,,,84000019.0,USA,22623.111373123254,,713775.0,1.5851335772642976
Kansas,US,2020-09-20 04:30:31,38.5266,-96.7265,52428,596,1950.0,49942.0,20.0,1801.5909030059925,,,,84000020.0,USA,16295.840407178905,,474749.0,1.1317303661928897
Kentucky,US,2020-09-20 04:30:31,37.6681,-84.6701,61106,1108,11237.0,48761.0,21.0,1367.7366270987154,,,,84000021.0,USA,23457.28973449937,,1047995.0,1.8132425621051944
Louisiana,US,2020-09-20 04:30:31,31.1695,-91.8678,160283,5342,145570.0,9371.0,22.0,3447.840450663118,,,,84000022.0,USA,46183.71990671129,,2146986.0,3.3328550126962933
Maine,US,2020-09-20 04:30:31,44.6939,-69.3819,5034,139,4346.0,549.0,23.0,374.4944993795622,,,,84000023.0,USA,27613.72462081874,,371187.0,2.7612236789829163
Maryland,US,2020-09-20 04:30:31,39.0639,-76.8021,119744,3876,7374.0,108494.0,24.0,1980.6539545592889,,,,84000024.0,USA,25122.136798507363,,1518804.0,3.2369053981827904
Massachusetts,US,2020-09-20 04:30:31,42.2302,-71.5301,127181,9295,109397.0,8489.0,25.0,1845.2077568918,,,,84000025.0,USA,48419.15919369205,,3337292.0,7.308481612819525
Michigan,US,2020-09-20 04:30:31,43.3266,-84.5361,128087,6969,90216.0,30902.0,26.0,1282.5556629077596,,,,84000026.0,USA,33228.362036224215,,3318469.0,5.440833183695457
Minnesota,US,2020-09-20 04:30:31,45.6945,-93.9002,88721,2015,80407.0,6299.0,27.0,1573.170022441181,,,,84000027.0,USA,32196.67524405848,,1815774.0,2.271164662255836
Mississippi,US,2020-09-20 04:30:31,32.7416,-89.6787,93087,2809,78971.0,11307.0,28.0,3127.766788557965,,,,84000028.0,USA,23617.298730675106,,702886.0,3.0176071846767
Missouri,US,2020-09-20 04:30:31,38.4561,-92.2884,115587,1854,,111039.0,29.0,1838.946216558467,,,,84000029.0,USA,19594.918262177576,,1202624.0,1.6169903600793876
Montana,US,2020-09-20 04:30:31,46.9219,-110.4544,10163,156,7553.0,2454.0,30.0,950.8990641648688,,,,84000030.0,USA,28148.034484242748,,300840.0,1.5349798287907117
Nebraska,US,2020-09-20 04:30:31,41.1254,-98.2681,40797,442,30509.0,9846.0,31.0,2109.017332434523,,,,84000031.0,USA,21711.81053841796,,419995.0,1.0834129960536314
Nevada,US,2020-09-20 04:30:31,38.3135,-117.0554,75419,1528,2012.0,71879.0,32.0,2448.544813963968,,,,84000032.0,USA,21449.757739543064,,660686.0,2.0260146647396544
New Hampshire,US,2020-09-20 04:30:31,43.4525,-71.5639,7920,438,7164.0,318.0,33.0,582.4767174789349,,,,84000033.0,USA,28915.4092303438,,393166.0,5.53030303030303
New Jersey,US,2020-09-20 04:30:31,40.2989,-74.521,203798,16064,34601.0,148644.0,34.0,2243.917322191937,,,,84000034.0,USA,37067.17600051338,,3292377.0,8.059846770592397
New Mexico,US,2020-09-20 04:30:31,34.8405,-106.2485,27512,847,15256.0,11409.0,35.0,1312.0764735703292,,,,84000035.0,USA,40583.32844499957,,850963.0,3.0786565862169235
New York,US,2020-09-20 04:30:31,42.1657,-74.9481,451655,33081,76101.0,339856.0,36.0,2308.256056564657,,,,84000036.0,USA,50489.9385773124,,9822091.0,7.367082518628713
North Carolina,US,2020-09-20 04:30:31,35.6301,-79.8064,192247,3235,167257.0,21755.0,37.0,1833.0040072142824,,,,84000037.0,USA,26420.650330413067,,2771020.0,1.6827310699256686
North Dakota,US,2020-09-20 04:30:31,47.5289,-99.784,17607,192,14319.0,3096.0,38.0,2310.441932546171,,,,84000038.0,USA,73073.05704785175,,556862.0,1.090475379110581
Northern Mariana Islands,US,2020-09-20 04:30:31,15.0979,145.6739,68,2,29.0,37.0,69.0,123.31350645582476,,,,580.0,MNP,26073.552879733063,,14378.0,2.9411764705882355
Ohio,US,2020-09-20 04:30:31,40.3888,-82.7649,143547,4234,121911.0,17024.0,39.0,1228.041508756021,,,,84000039.0,USA,23857.225962648965,,2788695.0,3.2128849784391176
Oklahoma,US,2020-09-20 04:30:31,35.5653,-96.9289,75804,943,63960.0,10901.0,40.0,1915.707747163171,,,,84000040.0,USA,27078.8186216174,,1071501.0,1.2439976782227848
Oregon,US,2020-09-20 04:30:31,44.572,-122.0709,30599,525,5391.0,24683.0,41.0,719.3905167628993,,,,84000041.0,USA,15029.62370579294,,633910.0,1.7170918199195837
Pennsylvania,US,2020-09-20 04:30:31,40.5908,-77.2098,154236,7940,122872.0,23424.0,42.0,1204.781538243784,,,,84000042.0,USA,14811.175044752812,,2763669.0,5.147955081822661
Puerto Rico,US,2020-09-20 04:30:31,18.2208,-66.5901,40993,605,,40388.0,72.0,1397.453064831077,,,,630.0,PRI,11828.051195060489,,346965.0,1.4758617324909131
Rhode Island,US,2020-09-20 04:30:31,41.6809,-71.5118,23620,1111,2244.0,20288.0,44.0,2229.6459847020988,,,,84000044.0,USA,63727.85103472754,,675108.0,4.606265876375953
South Carolina,US,2020-09-20 04:30:31,33.8569,-80.945,137240,3188,51431.0,82621.0,45.0,2665.5199725601387,,,,84000045.0,USA,21816.41862414576,,1123265.0,2.32293791897406
South Dakota,US,2020-09-20 04:30:31,44.2998,-99.4388,18444,200,15298.0,2946.0,46.0,2084.8711198326137,,,,84000046.0,USA,19806.61475212483,,175221.0,1.0843634786380394
Tennessee,US,2020-09-20 04:30:31,35.7478,-86.6923,181439,2216,164982.0,14241.0,47.0,2656.8220402643133,,,,84000047.0,USA,38468.59078418561,,2627087.0,1.2213471194175454
Texas,US,2020-09-20 04:30:31,31.0545,-97.5635,712051,15323,605522.0,87367.0,48.0,2441.519193708927,,,,84000048.0,USA,19186.09060369644,,5563176.0,2.126027629460124
